datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 16:21:30,112,W+45.5,21662,2,True,False,False,,-1,53.289,0
2026-06-27 16:22:05,104,B+9.5,19269,2,True,False,False,,-1,44.292,0
2026-06-27 16:22:44,107,W+29.5,21453,4,True,False,False,,-1,42.3494,0
2026-06-27 16:23:26,127,B+20.5,24669,7,True,False,False,,-1,42.2619,0
2026-06-27 16:24:09,122,B+8.5,21922,6,True,False,False,,-1,42.4821,0
2026-06-27 16:24:37,72,W+5.5,12884,3,True,False,False,,-1,40.0588,0
2026-06-27 16:25:32,158,W+62.5,32487,6,True,False,False,,-1,42.1892,0
2026-06-27 16:26:05,74,W+1.5,15188,2,True,False,False,,-1,41.0501,0
2026-06-27 16:26:41,116,B+1.5,23989,7,True,False,False,,-1,40.4582,0
2026-06-27 16:27:02,46,W+5.5,8103,2,True,False,False,,-1,38.511,0
2026-06-27 16:27:54,145,W+53.5,29518,5,True,False,False,,-1,39.7585,0
2026-06-27 16:28:49,150,B+36.5,30431,6,True,False,False,,-1,41.0713,0
2026-06-27 16:29:43,151,B+50.5,29417,4,True,False,False,,-1,42.0444,0
2026-06-27 16:30:35,162,W+62.5,31906,6,True,False,False,,-1,42.7751,0
2026-06-27 16:30:48,24,W+7.5,4707,2,True,False,False,,-1,40.7537,0
2026-06-27 16:31:29,102,W+27.5,21790,3,True,False,False,,-1,40.7845,0
2026-06-27 16:32:01,78,W+10.5,15832,2,True,False,False,,-1,40.2418,0
2026-06-27 16:32:45,126,W+53.5,26594,2,True,False,False,,-1,40.4529,0
2026-06-27 16:33:24,100,W+12.5,20961,3,True,False,False,,-1,40.3765,0
2026-06-27 16:33:59,104,B+0.5,18437,4,True,False,False,,-1,40.1359,0
2026-06-27 16:34:56,148,W+60.5,30723,5,True,False,False,,-1,40.9215,0
2026-06-27 16:35:26,90,W+1.5,16817,5,True,False,False,,-1,40.4398,0
2026-06-27 16:36:02,103,W+18.5,20802,3,True,False,False,,-1,40.2342,0
2026-06-27 16:36:39,112,B+1.5,20940,6,True,False,False,,-1,40.1069,0
2026-06-27 16:37:18,109,B+15.5,23024,2,True,False,False,,-1,40.0332,0
2026-06-27 16:37:57,103,B+25.5,18565,4,True,False,False,,-1,40.0017,0
2026-06-27 16:38:30,78,W+12.5,17073,2,True,False,False,,-1,39.7429,0
2026-06-27 16:39:08,105,W+8.5,22478,3,True,False,False,,-1,39.6777,0
2026-06-27 16:39:45,88,W+1.5,17654,2,True,False,False,,-1,39.6034,0
2026-06-27 16:40:25,118,B+1.5,23095,5,True,False,False,,-1,39.6261,0
2026-06-27 16:41:19,153,B+52.5,32416,6,True,False,False,,-1,40.0884,0
2026-06-27 16:41:49,67,B+5.5,12309,2,True,False,False,,-1,39.7745,0
2026-06-27 16:42:25,105,B+25.5,19668,2,True,False,False,,-1,39.6482,0
2026-06-27 16:43:02,94,B+0.5,19578,4,True,False,False,,-1,39.5817,0
2026-06-27 16:43:44,112,B+27.5,23114,3,True,False,False,,-1,39.6276,0
2026-06-27 16:44:29,149,B+37.5,29498,5,True,False,False,,-1,39.7995,0
2026-06-27 16:45:13,122,W+53.5,25783,5,True,False,False,,-1,39.9063,0
2026-06-27 16:45:52,100,B+9.5,22105,2,True,False,False,,-1,39.8868,0
2026-06-27 16:46:25,102,W+6.5,18252,6,True,False,False,,-1,39.7049,0
2026-06-27 16:47:08,119,B+1.5,25288,4,True,False,False,,-1,39.7807,0
2026-06-27 16:47:49,112,W+41.5,23100,2,True,False,False,,-1,39.8162,0
2026-06-27 16:48:31,119,B+17.5,23289,3,True,False,False,,-1,39.8533,0
2026-06-27 16:49:10,102,W+24.5,21638,4,True,False,False,,-1,39.8511,0
2026-06-27 16:49:55,128,B+40.5,23301,5,True,False,False,,-1,39.957,0
2026-06-27 16:50:11,30,W+7.5,6506,2,True,False,False,,-1,39.4205,0
2026-06-27 16:50:56,143,B+56.5,25710,2,True,False,False,,-1,39.5398,0
2026-06-27 16:51:32,91,W+17.5,18219,3,True,False,False,,-1,39.4784,0
2026-06-27 16:52:27,162,W+64.5,31329,9,True,False,False,,-1,39.8049,0
2026-06-27 16:52:40,24,W+6.5,4626,2,True,False,False,,-1,39.2427,0
2026-06-27 16:53:39,148,B+26.5,31503,4,True,False,False,,-1,39.6505,0
2026-06-27 16:54:15,90,W+26.5,17342,2,True,False,False,,-1,39.5801,0
2026-06-27 16:54:47,82,W+12.5,15156,2,True,False,False,,-1,39.4189,0
2026-06-27 16:55:22,97,B+1.5,20331,3,True,False,False,,-1,39.3496,0
2026-06-27 16:56:02,98,W+23.5,20483,2,True,False,False,,-1,39.3498,0
2026-06-27 16:56:41,93,B+10.5,17786,2,True,False,False,,-1,39.3545,0
2026-06-27 16:57:20,92,B+5.5,19470,3,True,False,False,,-1,39.3346,0
2026-06-27 16:58:09,141,W+54.5,26571,5,True,False,False,,-1,39.5042,0
2026-06-27 16:58:45,98,W+14.5,18487,2,True,False,False,,-1,39.4465,0
2026-06-27 16:59:28,114,B+25.5,23612,2,True,False,False,,-1,39.5044,0
2026-06-27 17:00:23,162,B+18.5,30886,5,True,False,False,,-1,39.7623,0
2026-06-27 17:01:08,128,B+16.5,25235,6,True,False,False,,-1,39.8513,0
2026-06-27 17:01:44,101,B+1.5,20142,2,True,False,False,,-1,39.7874,0
2026-06-27 17:02:35,159,W+74.5,31818,4,True,False,False,,-1,39.9698,0
2026-06-27 17:03:15,100,B+13.5,21373,6,True,False,False,,-1,39.9721,0
2026-06-27 17:03:47,86,B+0.5,16528,2,True,False,False,,-1,39.8459,0
2026-06-27 17:04:23,104,W+27.5,19434,2,True,False,False,,-1,39.786,0
2026-06-27 17:05:01,98,W+32.5,19351,2,True,False,False,,-1,39.7636,0
2026-06-27 17:05:35,94,W+7.5,18121,3,True,False,False,,-1,39.6771,0
2026-06-27 17:06:16,112,W+36.5,22508,3,True,False,False,,-1,39.7023,0
2026-06-27 17:06:55,104,W+16.5,20491,5,True,False,False,,-1,39.6838,0
2026-06-27 17:07:25,72,W+16.5,13253,2,True,False,False,,-1,39.547,0
2026-06-27 17:08:00,92,W+8.5,18710,4,True,False,False,,-1,39.4903,0
2026-06-27 17:08:36,80,W+10.5,17459,3,True,False,False,,-1,39.4385,0
2026-06-27 17:09:33,162,B+19.5,32008,3,True,False,False,,-1,39.6827,0
2026-06-27 17:10:13,122,W+50.5,23512,4,True,False,False,,-1,39.6801,0
2026-06-27 17:10:49,102,W+2.5,19394,5,True,False,False,,-1,39.6325,0
2026-06-27 17:11:39,153,B+34.5,28115,6,True,False,False,,-1,39.7631,0
2026-06-27 17:12:21,109,B+26.5,21065,3,True,False,False,,-1,39.7968,0
2026-06-27 17:13:10,152,B+42.5,30353,10,True,False,False,,-1,39.9137,0
2026-06-27 17:13:50,110,B+1.5,21552,4,True,False,False,,-1,39.9192,0
2026-06-27 17:14:36,111,W+28.5,24426,5,True,False,False,,-1,39.9904,0
2026-06-27 17:15:15,112,B+7.5,22569,5,True,False,False,,-1,39.9763,0
2026-06-27 17:15:51,91,B+5.5,18604,2,True,False,False,,-1,39.9257,0
2026-06-27 17:16:28,106,W+29.5,21389,4,True,False,False,,-1,39.8976,0
2026-06-27 17:16:53,58,W+8.5,11152,2,True,False,False,,-1,39.7244,0
